business,stars,date,time_ago,signal,category,phrase,summary,biz_size,root_cause,pitch,text
billyGO Air Conditioning & Plumbing,1,2 years ago,,True,no_callback,the guy called me on way and asked more about quote,The customer was not called back after an initial phone call.,solo_operator,owner_too_busy,callback_automation,I called for a quote a while back and the guy called me on way and asked more about quote and laughed at the fact that i was looking for an ac unit price under 10k which others provided and bought so their loss
A#1 Air,1,Edited 6 months ago,,True,no_callback,They don’t really care about your safety and well being and wouldn’t even call us back,The company failed to call back to aid in filing a claim.,established,bad_culture,review_management,This company is terrible! Their employee ran into us head on in a company vehicle (see photos)and totaled our vehicle sending our son to the hospital. That was May 2025. 5 months later we are still fighting to get their insurance company to even accept fault or reimburse for anything at all. They us
A#1 Air,1,2 months ago,,True,repeat_calls,"""The repair process has involved multiple reschedules due to incorrect parts being ordered.""",The customer experienced multiple rescheduled appointments due to incorrect parts being ordered.,established,overwhelmed,review_management,"A#1 installed a Daikin AC/Furnace system in 2015 with a 16-year parts and labor warranty.

On 2/7, the indoor evaporator coil failed. I was told the part was covered, but the refrigerant was not. After reviewing my warranty paperwork, it clearly states that refrigerant loss due to a covered componen"
A#1 Air,1,3 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"We have been A#1 air customers for a long time on their service plan with seasonal service checks and maintenance.  They replaced both of our air conditioner units.  Our main unit has had issues since the beginning, leaks every year needing more refrigerant.  Every year despite warranties has needed"
A#1 Air,1,3 months ago,,True,ignored,"""unprofessional treatment and rudeness while attempting to resolve an issue""",The customer experienced unprofessional treatment and rudeness while trying to resolve an issue.,small_team,bad_culture,review_management,"I regret to share that my experience with this company has been nothing short of disastrous.

I strongly advise potential customers to steer clear of this business. Since the company changed ownership, it appears they have little regard for their existing customers. I have faced unprofessional treat"
A#1 Air,1,4 months ago,,False,none,none,No communication issue,established,unknown,not_applicable,"A#1 air installed a brand new unit at my home. Within 2 months it was completely out of Freon. They sent someone to come check it out. The technician was not able to find the leak, but he confirmed it was leaking. They decided to put a bandaid on the problem and fill the Freon. Later the technician "
A#1 Air,1,7 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,A#1 installed a new air handler unit in my home last year. I’ve had them come back three times to solve issues with the installation and still have problems. It was improperly installed such that the condensation was not able to drain properly and accumulated in the system and found a way out throug
A#1 Air,1,5 months ago,,False,none,none,"No communication issue, customer had a problem with a heating unit.",established,unknown,not_applicable,"You do ask the right questions, these are open ended questions where people reading the reviews don’t get the real effect of what the customer feel or felt. at this point, I give you a one. I’m very confused very upset. We had to change our heating unit. It seemed like it’s been a nightmare. They sa"
A#1 Air,1,3 months ago,,True,other_comm_problem,Refused to give me any sort of price estimate over the phone.,"The customer was refused a phone price estimate, indicating poor communication.",solo_operator,owner_too_busy,not_applicable,Refused to give me any sort of price estimate over the phone. Asked me to flush something down the toilet right after I told him the toilet was completely blocked. Wanted to charge $530 for a main line clean out. Said he would only be able to get the cable to go one direction even though there were 
A#1 Air,1,Edited 4 months ago,,True,other_comm_problem,"after many excuses, we were persuaded to go with a Daikin",The customer felt pressured into accepting a different unit than agreed upon.,small_team,bad_culture,review_management,"Update 12/23: After they came out to try and fix the Daikin they finally agreed to replace the unit with the Trane. Trane unit was Installed today

Update: Less than 6 months later we came home to a non working a/c and heater AGAIN!!! This is the absolute worst unit!!! I am demanding the original un"
A#1 Air,1,3 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I was charged $2300 for a water heater that you can get for $800 at Home Depot, in stock. I feel taken advantage of. This was just the line item for the water heater itself, not including install/labor. I went with what I thought was a reputable company, but I won’t make that mistake again. I was in"
A#1 Air,1,3 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"We had a technician come after 6 months ago they replaced our coil for $2,500 and our a/c was having problems again in December. Had a technician come out again today and the technician stated that there was no coolant in the system and didn’t know why offered to fill the coolant for 450$ I pushed f"
A#1 Air,1,5 months ago,,True,no_callback,"""We started calling them at 8am the day of the appointment and never got a call back.""",The customer was unable to get a call back from the business after multiple attempts.,established,overwhelmed,callback_automation,Made an appointment. Online for a simply clogged ac drain line.  No call no email.  We started calling them at 8am the day of the appointment and never got a call back.  “We will pass over to dispatch” is all we heard.  We called them a minimum of 5 times for an update.  No return phone call and no 
A#1 Air,1,Edited 5 months ago,,True,repeat_calls,Numerous calls to them go into a automation loop,The customer had to make multiple calls due to a lack of human interaction.,small_team,overwhelmed,callback_automation,"During the summer, A#1air gave a 9 hour service window.  I waited at home in a hot house all day and no one showed, called or texted.  No updates provided.  Numerous calls to them go into a automation loop and there are no humans to talk to.  Two hours after my 9 hour service window they called to t"
A#1 Air,1,10 months ago,,False,none,none,"No communication issue, issue was with leak detection and repair.",unknown,unknown,not_applicable,We had water coming up through our floors. A diagnostics test was done to check for a leak and we were told no leaks. 5 days passed and our wall started to swell.. our water heater pipe had been leaking the whole time. Now we are out of our money and missing an entire wall in our house. And need to 
A#1 Air,1,Edited 4 months ago,,True,no_callback,no one ever called back,The customer was not called back after being told a representative would contact them.,established,overwhelmed,callback_automation,"***Update: I called, as the response from the company advised me to, and dispatch asked if I wanted to make an appointment. I told them no, I wasn't spending more money with them. She said a rep would contact me but no one ever called back.

Very unhappy with the services with A#1 air and highly dou"
A#1 Air,1,5 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I called A#1 Air about a clogged kitchen sink.  When the plumber showed up, he provided 3 quotes.  The least expensive option was over $500 which he ""reduced"" to just over $400.  I explained that this was still way overpriced and he told me that he has to use A#1's pricing.  I am not sure if he used"
A#1 Air,1,3 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,HVAC tech knocked on door while working outside for just a few mins. Asked to use restroom. Being nice & because I thought it was for quick trip agreed to let him use it. 15mins later he exited & asked for plunger. Disgusting and unprofessional.
A#1 Air,1,4 months ago,,True,no_callback,They did not call I call twice a day for a week trying to get them to come out,"The customer was not called back after initial promise, requiring multiple calls.",small_team,overwhelmed,review_management,Called them out originally on 12/16/25 they could not repair the job they did last year because the service guy was too big to fit. I was told they would call me that day to schedule for a smaller person to come out. They did not call I call twice a day for a week trying to get them to come out stil
A#1 Air,1,4 months ago,,True,repeat_calls,"""Called back to have them come out, they said they would send the same tech out""",The customer had to call back multiple times to resolve the issue.,established,overwhelmed,callback_automation,Poor service today from A#1 air. Paid a lot of money for a complete new system years ago with a 10 year warranty. Paid the fees for system check ups and recommended maintenance. Every year there’s something wrong with the ac/heater. Yesterday the heater was not working. Called a1 and said they could
A#1 Air,1,4 months ago,,True,repeat_calls,"""my call has been dropped 3 times""",The customer experienced repeated dropped calls and lack of follow-up from customer support.,established,overwhelmed,all_three,I purchased a unit from A#1Air in 2022. Since then I have had to repeatedly call out technicians because the unit does not work properly causing added utility costs because it works so inefficiently. This week I called out a technician again to repair it for the same problem and received a new solut
A#1 Air,1,8 months ago,,True,other_comm_problem,"""I was initially impressed by their promptness in sending a technician the following day""","The promptness of sending a technician was initially impressive, but subsequent issues arose.",small_team,overwhelmed,not_applicable,"I regret ever calling A#1 Air for HVAC service and would strongly advise others to avoid them to save yourself from headaches. Now, I'm left with a malfunctioning HVAC unit, a flooded attic, and a leaking ceiling.

I contacted them on a Friday to fix a tripped thermostat. I was initially impressed b"
A#1 Air,1,6 months ago,,True,repeat_calls,"""the unfriendly staff kept saying “The technician is just finishing he will be""",The customer had to repeatedly call to ask about the technician's status.,small_team,overwhelmed,callback_automation,"I made an appointment to get my gas reconnected a month ago but they did a terrible job because it didn’t pass the inspection, so they had to come again to repair their mess… and guess the heater had a gas leak from the beginning and they never noticed it.

I called on a Thursday to make an appointm"
A#1 Air,1,9 months ago,,True,other_comm_problem,They quoted me a compressor for 10000$,"The company provided a misleading quote, leading to a significant overcharge.",solo_operator,bad_culture,review_management,"If you want to get ripped off and the company thinks you are illiterate.

The technician LIED and told me that the compressor was bad.

They quoted me a compressor for 10000$ !! This is insane. They are good at lying and doing business ripping people off.

Next day I called a different company and t"
A#1 Air,1,a year ago,,True,other_comm_problem,Spent some time on that !,"The salesperson spent too much time on financing, indicating poor time management.",solo_operator,owner_too_busy,not_applicable,"A-1 air horrible , rip off artist  paying for the commercials and trucks. I was stronged arm into buying a new panel. For a mere 10,000 or $370 for an individual breaker. My friend got the same breaker that wasn’t on truck for $15 at homedepot . He acted more like a door to door salesman . Explainin"
A#1 Air,1,Edited 6 months ago,,True,repeat_calls,"""After the A#1 answer below I tried to call twice and they hang out the phone""",The customer had to call multiple times before being hung up on.,small_team,overwhelmed,callback_automation,"After the A#1 answer below I tried to call twice and they hang out the phone, looks like A#1 is OK with way their technician proceed , be careful, always ask for a second opinion it may cost you 100 USD but you will save 1000s....    review -The technician offered me to replace the heater unit witho"
A#1 Air,1,Edited 4 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,They sent the wrong tech (HVAC) on the first round and he did more for me than the actual plumber did. The prices were unreasonable and he was trying to do services I didn’t think were necessary. I got the same job done for $100 cheaper.
A#1 Air,1,6 months ago,,True,other_comm_problem,"""We never asked for a weekend appointment or told anyone it was an emergency.""",The customer was misinformed about their appointment schedule and had to deal with multiple rescheduling.,established,overwhelmed,review_management,"Incompetent scheduling and dispatch service. I called about getting a plumbing estimate and the dispatch service scheduled me for a Saturday. Scheduling it for a weekend was fine with us, but we did not ask for that. However, on Saturday we received a call that the technician needed to reschedule un"
A#1 Air,1,Edited 5 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,"After a lightning strike told me the entire system was fried and we need to replace inside and out.  40-50k.   Got insurance involved turned out to be simple fixes and did not take the 3-6 months to ‘even get parts’ that he quoted.  Really tried to pull heart strings, ‘ If you loved your family’s’ a"
A#1 Air,1,4 months ago,,True,repeat_calls,multiple calls and emails later,The customer had to make multiple calls and send emails without receiving a response.,small_team,overwhelmed,review_management,"It's been well over a month, multiple calls and emails later and I have yet to receive an updated quote as discussed. Horrible communication and follow through so I will be proceeding with another company."
A#1 Air,1,Edited 6 months ago,,True,no_callback,Do not call them.,The customer was discouraged from calling the business due to a past negative experience.,solo_operator,unknown,not_applicable,He is good at his job. I felt as a veteran they were going to give me a good discount but I got bamboozled. Well I learn a good listen do your research. If you can stand the heat. Do not call them.
A#1 Air,1,8 months ago,,True,other_comm_problem,At one point when we got upset,"The customer had to wait for multiple technicians to fix the issue, indicating poor communication and coordination.",established,overwhelmed,review_management,Last year we had to replace all of our air conditioners on our 20 year old house.  After verifying that all three needed to be replaced A#1 air came out the same day with three crews to replace everything as fast as possible.  We were so pleased and felt like we were in good hands with this extremel
A#1 Air,1,6 months ago,,False,none,none,No communication issue.,established,unknown,not_applicable,"If I can give no stars, I would. Had someone come out due to my ac units being off. Tech came out and stated all these issues needing to be done due to a coil leak. He added refrigerant to the house and when I had a second person come out, come to find that we don’t have a leak and on top of that ha"
A#1 Air,1,6 months ago,,True,no_callback,They said someone would call between 8 am and 5pm today and no one called.,The company failed to follow through on a promised phone call.,small_team,overwhelmed,callback_automation,Absolutely the worse company to deal with. They said someone would call between 8 am and 5pm today and no one called. Our air conditioning unit was down and inside temps at 84 degrees. Ended up having to call another company. All the call center could do was say they would send my message.  Absolute
A#1 Air,1,6 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,"Called to get the $49 tune up but did nothing but tell me to get a new air conditioner, looked into the system it was still dirty and water was sprinkled around it. Took screen off that was supposed to be cleaned and found the leak that he didn't find but he would have if he did what I called him ov"
A#1 Air,1,4 months ago,,True,other_comm_problem,"They keep asking how they did, well since they haven't done anything",The company is inquiring about satisfaction without addressing the issue.,unknown,unknown,not_applicable,"We are still freezing after 2 days. They keep asking how they did, well since they haven't done anything, I can only give them a poor rating.

Quiet asking me how you are doing until you have done something."
A#1 Air,1,8 months ago,,True,other_comm_problem,"""was told pricing couldn’t be shared over the phone""",The customer was not given pricing information over the phone.,small_team,bad_culture,review_management,"Room for improvement in transparency and service approach.

I reached out hoping for a ballpark estimate on a basic service, but was told pricing couldn’t be shared over the phone. When Ruben arrived, he immediately began suggesting add-ons before assessing the issue I originally called about. He qu"
A#1 Air,1,9 months ago,,False,none,none,No communication issue.,unknown,unknown,not_applicable,"Welp, definitely some inexperience on the tech that came out.  We paid for a service and a belt (lol, what?) on a unit that clearly needed replacement.  Does that look like a belt is going to fix that?  We were then told ""other than that, looks good!"" it just needed filters ($300, declined) or a mai"
A#1 Air,1,a year ago,,True,other_comm_problem,"""he commented that it was due to being “di""","The lead guy failed to apply a promised discount, causing confusion.",small_team,bad_culture,review_management,"Called for help with a clog in main line between kitchen sink and washing machine. Verbally quoted $541 to clear the clog using a mechanized snake. I almost chocked when I heard this amount, but went ahead and said do it. While the 2 man crew were working on the clog, the lead guy told me he could g"
A#1 Air,1,5 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,"Came out to give us a quote to fix a gas leak, did no testing or any diagnostics but gave my wife a quote for $8600. Needless to say I’m not just going to pay someone the price of a used car before getting a 2nd opinion. The next company (Larry’s Plumbing LLC) came out and actually did some research"
A#1 Air,1,8 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"We have used this company for 15 years, so that’s on us. We first used them when one AC went out and they were the ones who could come the quickest. Then we were stuck with their warranty and service agreement we bought (again, that’s on us). Most recently our evaporator coil went out and this compa"
A#1 Air,1,7 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Horrible company they came out told me my compressor was bad and said I needed other parts totalling 6200 dollars. All lies, I had a warranty on my parts. Then I said how much did u take off since I have a warranty, they said we not charging u fir the compressor your labor for everything else is 620"
A#1 Air,1,Edited 7 months ago,,True,other_comm_problem,"I have been waiting for a $2,000 refund for weeks now.",The customer is waiting for a refund and has had to escalate the issue.,established,overwhelmed,review_management,"I paid to have additional service added to my AC unit.  Media filter and UV light in the duct work.  Before installation I cancelled the service.   I have been waiting for a $2,000 refund for weeks now. I was told it would be processed right away.

I have had to put n a dispute for the charges to my"
A#1 Air,1,9 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,The sent high school age guy. He completely missed diagnosis of the problem. The high/ low gauge readings showed 313 / 75 psi. He said the system has (410A) freon leak and suggested adding freon at $170 per lbs.  He completely missed the high pressure reading.  A technician from other company said t
A#1 Air,1,a year ago,,True,other_comm_problem,They insisted I pay an $89 service call fee,The customer was asked to pay a service call fee before discussing the issue.,established,unknown,review_management,"TLDR at the bottom.
Well up until this week I would have always given this company a 5 star review but they lost a customer over the weekend. This all started when my drain line for the condensation clogged up. It was tripping the safety switch and killing power to the unit. I got the drain unclogge"
A#1 Air,1,8 months ago,,True,no_callback,We have never heard back from anyone at A#1 Air.,The customer never received a follow-up call or response from A#1 Air.,small_team,overwhelmed,callback_automation,"I had called A#1 Air because I had wanted them to install an under sink hot water dispenser since we cannot get hot water out of our kitchen faucet. Matthew was Great, however I had to end up paying for the service call & the problem was not resolved. He suggested several things my husband could do "
A#1 Air,1,8 months ago,,True,repeat_calls,"""I called two more times only for the automated system to confirm my appointment.""",The customer had to call multiple times to get a response from the automated system.,small_team,overwhelmed,callback_automation,The power to our thermostat went out. I immediately called this company for the repair. This was 2:30pm. I could only speak to the automated system so I made my appointment. They gave me an 8am-5pm window. That was totally fine. By 4:30 I got nervous I did not receive any confirmation texts/emails. 
A#1 Air,1,a year ago,,True,repeat_calls,"""when i called them they wanted to charge a $85 service fee""",The customer was asked to pay a service fee to address the issue.,small_team,overwhelmed,review_management,"Very Dissatisfied with this company, in sept of 2023 they repaired and replaced an overflow sensor on the unit, in the picture attached is how they braced the reservoir to hold it up, not knowing any better i thought this would be good, but over time i guess it vibrated out from under the reservoir "
A#1 Air,1,7 months ago,,True,other_comm_problem,"""the tech lied about coming out and what he did on a Friday""",The customer felt misled by the technician's communication about the service visit.,established,bad_culture,review_management,"The tech lied about coming out and what he did on a Friday. Then on a follow up warranty call to resolve the issue that the first tech could have easily resolved, A1 was trying to charge $150 extra for a weekend call. They did wave that fee. But they were wanting to charge $396 on a plumbing call to"
A#1 Air,1,8 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,"Mitchell Guthrie was absolutely awful. First off he left my outside panel open when he left and it was raining. I had to clean behind him. Then the quote he gave was ABSOLUTELY ridiculous. All I needed was power ran from my home to a shed I’m having built, 50ft away. Just that simple. He told me it "
A#1 Air,1,7 months ago,,True,no_callback,"""No one showed up.""",The company failed to follow through on their installation commitment.,small_team,overwhelmed,review_management,"Literally, avoid this company at all costs. Here is my experience and its not over yet:

1) Spent 50K on a new generator and water system.
2) Was told they will be there to install the water system on a Wednesday. No one showed up.
3) Told it would be Thursday. no one showed up.
4) Finally show up o"
Unlimited Air Conditioning and Heating,1,a year ago,,True,no_callback,"""he no-showed""",The technician failed to show up for the rescheduled appointment.,solo_operator,overwhelmed,callback_automation,First appointment he called 2 hours before to tell me it was too cold outside to do a routine air conditioning check up (the high was 62 degrees that day). Rescheduled to the following week and he no-showed.
Unlimited Air Conditioning and Heating,1,2 years ago,,False,none,none,No communication issue.,established,unknown,not_applicable,My Ac went out I called Unlimited . The tech showed up tapped the Thermostat and tightened a wire . He said I needed a new thermostat but he did not have one on his truck. Charged me $143.00   trip charge . I will never call them again.
Unlimited Air Conditioning and Heating,1,8 years ago,,False,none,none,"No communication issue, but poor work quality and reliability.",small_team,overwhelmed,not_applicable,Do not call these guys if you need quality work for a difficult job. I had an appointment scheduled for 1pm they arrived around 2pm and left the job site before the work was completed. I personally walked around with the guys to show them and explain what I needed done. Which included fixing 2 units
Unlimited Air Conditioning and Heating,1,6 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,Unethical business. Made a service call for one of my outdoor AC units for functioning properly. The root cause a bad capacitor. The technician recommended replacing the capacitors in both my outdoor units. They quoted my $573.00 for two capacitors. I was in a bind and have young children at home so
Unlimited Air Conditioning and Heating,1,2 years ago,,True,no_callback,Frank said he would call back in 15 mins and never did,The customer was not called back after a promised callback.,solo_operator,overwhelmed,callback_automation,"No showed an appointment and provided zero communication. Frank said he would call back in 15 mins and never did and didn't show.

Extremely disappointed in how they're doing business."
Unlimited Air Conditioning and Heating,1,4 years ago,,True,no_response,No communication.,The customer felt there was no communication about the technician's ETA.,small_team,overwhelmed,review_management,Had an appointment scheduled for 9:30am.  I'm texting at @ 9:45 asking for an ETA.  Technician arrives at 10:10am saying they are there.  Got tired of waiting and left.  Poor Service!   No communication.
Unlimited Air Conditioning and Heating,1,5 years ago,,True,no_callback,they said they would call back but never did,The business failed to follow through on a promised callback.,small_team,overwhelmed,callback_automation,"Called them on a friday, they said they would be out on monday. It came to wednesday and they still had not shown up. I called in to check and they said they would call back but never did."
Unlimited Air Conditioning and Heating,2,3 years ago,,True,other_comm_problem,they never got back with me,The customer was not provided with a breakdown of the estimate and was not contacted back.,small_team,overwhelmed,review_management,"First of all, they did not alert me to let me know that they were not coming on the suppose date that they were supposed to come. Then when they came the next day, they gave me an estimate two different prices. They did not break the estimate down as to say how much the actual part would cost, and h"
Unlimited Air Conditioning and Heating,2,2 years ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,If you want to pay full retail prices and $400 for a 35 min AC check.
Unlimited Air Conditioning and Heating,5,6 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Cleber was awesome, very professional, honest and got us taken care of.  We had a different company come out before but something felt off so we called Unlimited.  They were amazing!  Trust worthy and thorough. We would definitely recommend Unlimited!"
Unlimited Air Conditioning and Heating,5,5 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,Frank and the crew were amazing to work with! These guys have been doing HVAC services for almost 20 years now so their expertise and experience speak for themselves. Worth all the money that you're going to invest in them so I highly recommend!
Unlimited Air Conditioning and Heating,5,6 years ago,,False,none,none,no communication issue,solo_operator,unknown,not_applicable,"Frank (owner) was highly recommended to me as a professional with high quality standards, after working with him I agree. He was very responsive to my questions and my requests (no matter how outlandish, keeping old equipment that I had replaced on my own throughout the years).

We had a leak in our"
Unlimited Air Conditioning and Heating,5,10 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"AMAZING SERVICE! I spend a lot of time doing my research before contracting someone to do an expensive project like heating and cooling. They are honest, fair priced and if you have issues they will come out quickly and resolve the issues. You don’t need to look at any of the 1-star reviews because "
Unlimited Air Conditioning and Heating,5,2 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,My first interaction with Frank was amazing. He was courteous and explained the service procedure. I received same day service which was a bonus. I received a text/email confirmation of my appointment. The best part is the text message had the name and a picture of the person who was coming to servi
Unlimited Air Conditioning and Heating,5,a year ago,,False,none,none,no communication issue,established,unknown,not_applicable,"My uncle and I recently had our unit go on the fritz. Frank found and fixed the issue (needed a new dual capacitor) in no time at all. He's efficient, courteous, and trustworthy. He explains things clearly and I would not hesitate to call him again. Thank you!"
Unlimited Air Conditioning and Heating,5,3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Frank and his team are professional, attentive and provide quick and clear communication. They took the time to explain the work they would complete, provide options for various solutions and prices, and their suggestions for on-going maintenance were valuable. When they did the initial diagnostic, "
Unlimited Air Conditioning and Heating,5,3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"After ""successfully"" installing my own thermostat this summer I discovered a little too late (first cold snap of the season) that I wasn't as successful as I thought as the heat didn't work.  I called Unlimited on Sunday & they scheduled me for first thing on Monday morning.
The tech arrived on time"
Unlimited Air Conditioning and Heating,5,3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Frank was extremely responsive. The prices were fair. I compared this business to 12 other well-known places in the Dallas area. Frank got me an appointment the very next day. The service man who came out was clean, polite, professional, and knowledgable. They are a ""legitimate"" business. Confirmed "
Unlimited Air Conditioning and Heating,5,Edited 2 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Frank and team are responsive, on time and always get the job done. They work to please and over the top careful. One example is we have an off white carpet on our spiral staircase and I asked that they be careful. When they were finished replacing some pretty heavy units upstairs, the carpeting was"
Unlimited Air Conditioning and Heating,5,9 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,Prompt and quick same day service. The Cleber was friendly and did a great job explaining things.
Unlimited Air Conditioning and Heating,5,2 years ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,"The customer service was top-notch. Frank is a great guy who is friendly, attentive, and passionate about his work, his team to attention to detail and commitment to customer satisfaction truly stood out. I highly recommend Frank's business to anyone seeking top-of-the-line HVAC services."
Unlimited Air Conditioning and Heating,5,9 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,"Fast response, fast, clean and honest work, and everyone was very polite. Great company all around!!"
Unlimited Air Conditioning and Heating,5,10 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,Frank and Alex were great.  I received a call back within 5 minutes and they came over to my house within the hour to check out our A/C issue.  They were extremely professional and thorough with their work.  I'll be recommending them to all my neighbors and they'll definitely be my first call for an
Unlimited Air Conditioning and Heating,5,2 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Highly recommend Unlimited Air Conditioning & Heating! After a recommendation from a friend who is a long-time customer of Unlimited (Frank), I reached out to Frank when our A/C suddenly stopped working on a Friday evening. Kleber, one of their team members, arrived at 8 am that Saturday and had our"
Unlimited Air Conditioning and Heating,5,4 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,Frank and his team did an excellent job diagnosing the issue with our furnace blower fan and motor.  They retrieved the parts the same day and had the system repaired early the next morning.  Their responsiveness and service were impeccable.  I will gladly call Frank for all my future HVAC needs.
Unlimited Air Conditioning and Heating,5,3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Perfect job again, and ALWAYS way less expensive than every other place. Unlimited Air has already replaced our furnace and did other work for us. This time, we needed better airflow to our bedroom and to reroute our dryer vent. Frank had simple, effective solutions for both, and he gave such a reas"
Unlimited Air Conditioning and Heating,5,4 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I called Frank when my home AC could not reach thermostat set point, and had an 8 degree differential. I have a little baby and the house was reading 85.

They came within the hour, were exceptionally kind and easy to work with and they did the most honorable job detecting the issue and problem solv"
Unlimited Air Conditioning and Heating,5,3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I have used Frank & his Unlimited AC & Heating for over 10 years. His commitment to quality service, honesty & integrity at a competitive price are unparalleled. I am
glad to recommend him without reservation."
Unlimited Air Conditioning and Heating,5,Edited 2 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"The best in the business in terms of air conditioner repair and best AC tune up in Dallas. Frank and the team at Unlimited Air Conditioning are fast to reply, great to work with, and very fairly priced. They will get you taken care of!"
Unlimited Air Conditioning and Heating,5,3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,Great a/c service! I was in a pinch to get my hvac system checked out and Unlimited came to the rescue. Called to make an appointment and they had same day service call available. I booked for next day and they showed up and service was completed par excellent! Thanks to the employees at Unlimited F
Unlimited Air Conditioning and Heating,5,5 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Extremely professional, quick and honest work! We had an entire 3 ton unit installed with ducts, returns, thermostat, the whole system in order to replace our window units by his team and we couldn't be happier! Frank was recommended by a friend and I'll be gladly be recommending him to whomever nee"
Unlimited Air Conditioning and Heating,5,3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Unlimited Air conditioning and Heating is a trustworthy, thorough, and honest company. Frank and his team always do a great job of explaining any issues and getting them repaired in a timely manner. I will continue to recommend this company for any HVAC issues"
Unlimited Air Conditioning and Heating,5,Edited 3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,I've been using Unlimited Air Conditioning & Heating for years.  Frank is extremely reliable and honorable. Always delivers on prompt response and is quick to schedule the job.  He also staffs a good crew.
Unlimited Air Conditioning and Heating,5,3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,Frank and his team do a great job of making sure everything works before they leave. I have used them for two years now and I have never been dissatisfied. Quality work that won’t break the bank. I recommend them for and hvac/ ac work.
Unlimited Air Conditioning and Heating,5,6 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"We have known Frank for well over 10 years. We've referred him out to all of our friends and family, with nothing but positive feedback from all. He and his team are very fair and extremely friendly and honest, so I would recommend unlimited AC in a heartbeat to anyone looking."
Unlimited Air Conditioning and Heating,5,4 years ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,Cleber showed up when he said he would and diagnosed the issue quickly. We had a massive leak in our mini split unit due to it being initially installed poorly (by a different company/contractor). It was completely fixed in a couple hours and blowing ice cold air as well as heat. Great work and reas
Unlimited Air Conditioning and Heating,5,8 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"We have been customers of Unlimited Air & Heating for 10+ years and there is no one better!!!  Frank is the utmost professional, and so very friendly!  He and his team clearly know their trade and they have saved us so much money throughout the years with minor repairs....never pushing us to purchas"
Unlimited Air Conditioning and Heating,5,4 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"My AC sensor kept switching off my outside unit in August. Unlimited Air and heating found that it was a clogged condensation line. Rather than trying to charge me for all sorts of repairs, they were very honest and blew out the line to clear the clog. It now works perfectly and I didn't pay for rep"
Unlimited Air Conditioning and Heating,5,5 years ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,"I had an excellent experience with Unlimited Air Conditioning. My AC went out the first really hot day of the spring. He made it over same-day for diagnostics. Original assessment was it was going to be a replacement motor for a fan, but when he returned with the new part a few days later it ended u"
Unlimited Air Conditioning and Heating,5,Edited 2 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,Frank & his team are the trust worthy and dependable.  They have been doing my HVAC service work for years.  Replaced another system.  Excellent group of guys. I don’t have to worry about a thing
Unlimited Air Conditioning and Heating,5,6 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Unlimited Air was recommended to me and they delivered. The service tech was knowledgeable and very professional and was able to get my system up and running again. Frank, thanks for being awesome and fixing our system. I highly recommend Unlimited Air Conditioning."
